##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
chloroplast	Gene Ontology	GO:0009507	1036	7693	0.915902099941	0.993530163981	Barthea08605|Barthea06035|Barthea11478|Barthea36722|Barthea39041|Barthea25184|Barthea08566|Barthea37775|Barthea08370|Barthea20183|Barthea23086|Barthea22576|Barthea44009|Barthea22572|Barthea18622|Barthea21570|Barthea25052|Barthea35146|Barthea29245|Barthea26853|Barthea09742|Barthea07736|Barthea39516|Barthea21592|Barthea22622|Barthea07266|Barthea32587|Barthea30339|Barthea33050|Barthea08699|Barthea30200|Barthea27751|Barthea35167|Barthea35160|Barthea35162|Barthea20149|Barthea45771|Barthea42188|Barthea44284|Barthea19648|Barthea09318|Barthea36798|Barthea39567|Barthea39558|Barthea02069|Barthea39562|Barthea23299|Barthea12153|Barthea12254|Barthea00008|Barthea35439|Barthea12253|Barthea19785|Barthea00003|Barthea40792|Barthea35563|Barthea00007|Barthea26439|Barthea17050|Barthea19235|Barthea37393|Barthea25457|Barthea45072|Barthea20070|Barthea36291|Barthea36310|Barthea17375|Barthea07490|Barthea13718|Barthea25249|Barthea37779|Barthea29143|Barthea13673|Barthea39465|Barthea14447|Barthea39466|Barthea13652|Barthea31592|Barthea37001|Barthea40698|Barthea16860|Barthea00002|Barthea07394|Barthea36943|Barthea01321|Barthea11874|Barthea21192|Barthea35296|Barthea26848|Barthea14090|Barthea31333|Barthea19716|Barthea41632|Barthea16374|Barthea35361|Barthea31230|Barthea22889|Barthea19719|Barthea41284|Barthea26134|Barthea41350|Barthea38786|Barthea41353|Barthea27262|Barthea31695|Barthea19615|Barthea26826|Barthea04770|Barthea38788|Barthea29214|Barthea29564|Barthea10695|Barthea18122|Barthea17976|Barthea29563|Barthea16973|Barthea10756|Barthea25803|Barthea10020|Barthea10455|Barthea11532|Barthea42846|Barthea42849|Barthea39557|Barthea39780|Barthea11901|Barthea36766|Barthea30114|Barthea17479|Barthea45001|Barthea27366|Barthea17472|Barthea41118|Barthea45007|Barthea42233|Barthea33498|Barthea09985|Barthea12283|Barthea33493|Barthea36659|Barthea29282|Barthea31602|Barthea44717|Barthea13612|Barthea32462|Barthea07675|Barthea21501|Barthea33549|Barthea07772|Barthea29049|Barthea04785|Barthea18152|Barthea20451|Barthea33016|Barthea13611|Barthea09141|Barthea29047|Barthea36048|Barthea36049|Barthea36229|Barthea42835|Barthea11726|Barthea20280|Barthea07762|Barthea27108|Barthea25578|Barthea11723|Barthea08696|Barthea09323|Barthea25464|Barthea06768|Barthea37601|Barthea25467|Barthea30162|Barthea11549|Barthea42713|Barthea08634|Barthea19589|Barthea06518|Barthea08739|Barthea24484|Barthea08632|Barthea44750|Barthea12218|Barthea12195|Barthea11589|Barthea31311|Barthea29375|Barthea09280|Barthea22686|Barthea40692|Barthea19273|Barthea46368|Barthea09289|Barthea36295|Barthea29210|Barthea24416|Barthea25415|Barthea32063|Barthea02022|Barthea08642|Barthea23866|Barthea18665|Barthea08640|Barthea13615|Barthea44436|Barthea13613|Barthea29620|Barthea35233|Barthea12130|Barthea41517|Barthea24983|Barthea29867|Barthea30418|Barthea22960|Barthea35333|Barthea46200|Barthea19758|Barthea45980|Barthea12095|Barthea34726|Barthea09967|Barthea34936|Barthea44769|Barthea03427|Barthea29828|Barthea36585|Barthea31893|Barthea35244|Barthea28929|Barthea44982|Barthea03635|Barthea36995|Barthea44984|Barthea44985|Barthea26862|Barthea31410|Barthea26312|Barthea41414|Barthea25514|Barthea04985|Barthea19127|Barthea17342|Barthea38511|Barthea37133|Barthea24620|Barthea37608|Barthea32846|Barthea36831|Barthea02770|Barthea46335|Barthea46331|Barthea35918|Barthea39840|Barthea36502|Barthea22953|Barthea26795|Barthea41179|Barthea17111|Barthea10159|Barthea01780|Barthea21926|Barthea21666|Barthea17886|Barthea32112|Barthea12361|Barthea22064|Barthea27130|Barthea45274|Barthea24333|Barthea12403|Barthea27138|Barthea22068|Barthea41301|Barthea34187|Barthea44619|Barthea35909|Barthea35188|Barthea44613|Barthea44616|Barthea18115|Barthea44614|Barthea20367|Barthea42878|Barthea20710|Barthea37859|Barthea42979|Barthea16399|Barthea10709|Barthea44988|Barthea10462|Barthea08355|Barthea27142|Barthea27145|Barthea41393|Barthea07895|Barthea27222|Barthea28850|Barthea17363|Barthea09210|Barthea24652|Barthea20963|Barthea13589|Barthea08674|Barthea29310|Barthea08579|Barthea06389|Barthea20880|Barthea42815|Barthea34983|Barthea12314|Barthea31734|Barthea31736|Barthea40180|Barthea12704|Barthea31829|Barthea26977|Barthea29253|Barthea20567|Barthea14813|Barthea28892|Barthea09248|Barthea09771|Barthea31573|Barthea12499|Barthea32024|Barthea08683|Barthea44987|Barthea42905|Barthea42907|Barthea09170|Barthea37817|Barthea42902|Barthea37815|Barthea37423|Barthea36588|Barthea33049|Barthea37773|Barthea37772|Barthea37776|Barthea07310|Barthea17563|Barthea36374|Barthea39778|Barthea24238|Barthea40329|Barthea28872|Barthea36740|Barthea10362|Barthea43696|Barthea21377|Barthea12145|Barthea42776|Barthea05408|Barthea34971|Barthea21368|Barthea17284|Barthea11668|Barthea17289|Barthea12229|Barthea43272|Barthea31858|Barthea17167|Barthea19544|Barthea20101|Barthea17513|Barthea21595|Barthea21596|Barthea19892|Barthea42756|Barthea39497|Barthea17305|Barthea31298|Barthea25708|Barthea31294|Barthea24925|Barthea02306|Barthea31359|Barthea19558|Barthea10514|Barthea10102|Barthea11980|Barthea37769|Barthea39252|Barthea46370|Barthea10519|Barthea35788|Barthea22936|Barthea11860|Barthea12032|Barthea33603|Barthea12136|Barthea46279|Barthea12039|Barthea27673|Barthea24781|Barthea21741|Barthea19649|Barthea00105|Barthea18936|Barthea17604|Barthea10585|Barthea35276|Barthea09056|Barthea41343|Barthea26990|Barthea02151|Barthea26852|Barthea17417|Barthea24151|Barthea25811|Barthea44553|Barthea41196|Barthea17868|Barthea10031|Barthea25520|Barthea29681|Barthea04362|Barthea29684|Barthea11919|Barthea10428|Barthea40939|Barthea43610|Barthea22325|Barthea41041|Barthea45010|Barthea45017|Barthea45016|Barthea22329|Barthea21087|Barthea27558|Barthea01005|Barthea22508|Barthea12296|Barthea12298|Barthea16730|Barthea23195|Barthea42897|Barthea42895|Barthea12455|Barthea21522|Barthea07682|Barthea26352|Barthea44723|Barthea38729|Barthea15865|Barthea37857|Barthea23289|Barthea28689|Barthea29764|Barthea33551|Barthea10731|Barthea18149|Barthea35893|Barthea27070|Barthea46114|Barthea43433|Barthea03231|Barthea11324|Barthea34434|Barthea01469|Barthea25475|Barthea23270|Barthea19596|Barthea08629|Barthea19594|Barthea30224|Barthea39536|Barthea29331|Barthea22753|Barthea04248|Barthea17246|Barthea22756|Barthea15195|Barthea31811|Barthea19692|Barthea19693|Barthea31701|Barthea21412|Barthea04122|Barthea21557|Barthea21553|Barthea25073|Barthea31623|Barthea25071|Barthea07566|Barthea24874|Barthea42790|Barthea18668|Barthea07610|Barthea01769|Barthea24402|Barthea20027|Barthea20848|Barthea15843|Barthea02369|Barthea19456|Barthea31773|Barthea06065|Barthea17222|Barthea38613|Barthea09668|Barthea25601|Barthea36523|Barthea20570|Barthea17228|Barthea36240|Barthea35229|Barthea39747|Barthea24580|Barthea39626|Barthea43106|Barthea44409|Barthea19725|Barthea09298|Barthea36290|Barthea27951|Barthea31926|Barthea17332|Barthea00142|Barthea09950|Barthea12273|Barthea21523|Barthea25286|Barthea26417|Barthea36239|Barthea32033|Barthea44991|Barthea19722|Barthea44337|Barthea44992|Barthea25771|Barthea29831|Barthea36235|Barthea36237|Barthea17450|Barthea14414|Barthea35982|Barthea27135|Barthea13777|Barthea08654|Barthea08816|Barthea24357|Barthea24356|Barthea24298|Barthea25698|Barthea36802|Barthea13678|Barthea28307|Barthea33216|Barthea36887|Barthea46301|Barthea28737|Barthea12294|Barthea46305|Barthea44195|Barthea18064|Barthea24337|Barthea35364|Barthea36558|Barthea38182|Barthea21897|Barthea21898|Barthea18516|Barthea18840|Barthea27126|Barthea01288|Barthea01825|Barthea44693|Barthea42460|Barthea41332|Barthea44248|Barthea44764|Barthea41331|Barthea17399|Barthea27128|Barthea07014|Barthea26801|Barthea44441|Barthea24124|Barthea40702|Barthea21571|Barthea10478|Barthea46014|Barthea20279|Barthea10472|Barthea42864|Barthea30138|Barthea08361|Barthea41383|Barthea45805|Barthea16453|Barthea22374|Barthea33289|Barthea27236|Barthea41388|Barthea20874|Barthea42602|Barthea08661|Barthea20871|Barthea00828|Barthea01955|Barthea20878|Barthea42945|Barthea11730|Barthea12303|Barthea12114|Barthea31628|Barthea09391|Barthea32477|Barthea20184|Barthea17297|Barthea36380|Barthea43299|Barthea29300|Barthea26934|Barthea29064|Barthea29002|Barthea32408|Barthea07714|Barthea42916|Barthea20803|Barthea46169|Barthea23015|Barthea20778|Barthea35490|Barthea10219|Barthea23201|Barthea17573|Barthea36369|Barthea09944|Barthea28867|Barthea35148|Barthea24891|Barthea10217|Barthea39665|Barthea23630|Barthea27997|Barthea34882|Barthea22838|Barthea31847|Barthea31841|Barthea21610|Barthea21057|Barthea21056|Barthea20699|Barthea21052|Barthea19555|Barthea24532|Barthea21587|Barthea21585|Barthea21584|Barthea21588|Barthea20970|Barthea36669|Barthea24091|Barthea39480|Barthea24098|Barthea14377|Barthea09438|Barthea17254|Barthea19370|Barthea39245|Barthea37349|Barthea37067|Barthea14685|Barthea36963|Barthea46341|Barthea17088|Barthea15772|Barthea11999|Barthea30157|Barthea16250|Barthea12043|Barthea17103|Barthea44094|Barthea27143|Barthea26976|Barthea26441|Barthea18921|Barthea37786|Barthea40729|Barthea13842|Barthea30164|Barthea30163|Barthea32967|Barthea30160|Barthea26708|Barthea43175|Barthea17403|Barthea16816|Barthea08622|Barthea33081|Barthea46199|Barthea21830|Barthea13740|Barthea07281|Barthea27768|Barthea29695|Barthea10434|Barthea17288|Barthea05026|Barthea05024|Barthea41399|Barthea31195|Barthea14096|Barthea46299|Barthea29593|Barthea07871|Barthea41506|Barthea42887|Barthea05923|Barthea31386|Barthea04437|Barthea20902|Barthea27019|Barthea22516|Barthea31660|Barthea12467|Barthea16413|Barthea17250|Barthea01721|Barthea27095|Barthea17347|Barthea07483|Barthea01487|Barthea33408|Barthea42953|Barthea42956|Barthea29181|Barthea22580|Barthea46322|Barthea20944|Barthea11621|Barthea36321|Barthea39505|Barthea25004|Barthea36325|Barthea39053|Barthea22766|Barthea22764|Barthea31809|Barthea05447|Barthea22603|Barthea26617|Barthea31715|Barthea21463|Barthea22561|Barthea07934|Barthea11933|Barthea45004|Barthea29336|Barthea25160|Barthea25048|Barthea33666|Barthea19452|Barthea20930|Barthea37830|Barthea45006|Barthea25072|Barthea46319|Barthea35066|Barthea08502|Barthea43655|Barthea08501|Barthea17195|Barthea25340|Barthea39753|Barthea11830|Barthea40718|Barthea07899|Barthea25348|Barthea07692|Barthea35196|Barthea35314|Barthea28636|Barthea05211|Barthea10383|Barthea10382|Barthea11964|Barthea22863|Barthea38937|Barthea41651|Barthea31936|Barthea21300|Barthea24696|Barthea41733|Barthea21066|Barthea21060|Barthea21061|Barthea35452|Barthea36199|Barthea37789|Barthea41293|Barthea36633|Barthea23241|Barthea38579|Barthea22264|Barthea20025|Barthea17444|Barthea08803|Barthea02325|Barthea29153|Barthea43791|Barthea29155|Barthea07488|Barthea13635|Barthea25907|Barthea46318|Barthea42082|Barthea35200|Barthea13981|Barthea24283|Barthea39272|Barthea44877|Barthea27833|Barthea14495|Barthea12015|Barthea12014|Barthea09172|Barthea25586|Barthea35359|Barthea46345|Barthea45104|Barthea31245|Barthea44453|Barthea41251|Barthea08687|Barthea25589|Barthea31329|Barthea16003|Barthea14133|Barthea27291|Barthea16166|Barthea00346|Barthea44718|Barthea41441|Barthea01680|Barthea27296|Barthea18136|Barthea07061|Barthea10686|Barthea38159|Barthea24131|Barthea37955|Barthea16980|Barthea29570|Barthea17843|Barthea17841|Barthea36520|Barthea33728|Barthea33335|Barthea42855|Barthea42852|Barthea19326|Barthea13795|Barthea43112|Barthea09620|Barthea27753|Barthea11663|Barthea00918|Barthea45776|Barthea45079|Barthea22464|Barthea13880|Barthea42900|Barthea44687|Barthea44686|Barthea27759|Barthea13888|Barthea23732|Barthea20865|Barthea41171|Barthea20863|Barthea20810|Barthea12041|Barthea22640|Barthea46158|Barthea20868|Barthea29279|Barthea22521|Barthea07578|Barthea31750|Barthea19960|Barthea20192|Barthea44812|Barthea26905|Barthea26903|Barthea22481|Barthea37708|Barthea17743|Barthea33538|Barthea26703|Barthea46237|Barthea07709|Barthea08987|Barthea09152|Barthea32019|Barthea46177|Barthea43027|Barthea30696|Barthea06319|Barthea01441|Barthea42928|Barthea46070|Barthea35483|Barthea17094|Barthea35486|Barthea10220|Barthea28914|Barthea25491|Barthea29046|Barthea10347|Barthea10250|Barthea24490|Barthea22825|Barthea34891|Barthea22829|Barthea12205|Barthea22631|Barthea12200|Barthea12201|Barthea21342|Barthea14664|Barthea23030|Barthea04142|Barthea39776|Barthea28984|Barthea36286|Barthea19244|Barthea19488|Barthea40139|Barthea08128|Barthea24423|Barthea24818|Barthea23854|Barthea20905|Barthea40043|Barthea33571|Barthea44772|Barthea25378|Barthea40981|Barthea36507|Barthea40824|Barthea13992|Barthea06211|Barthea37722|Barthea39393|Barthea30409|Barthea46357|Barthea41244|Barthea43800|Barthea07369|Barthea27869|Barthea04689|Barthea12051|Barthea09871|Barthea38962|Barthea22853|Barthea05386|Barthea20701|Barthea02391|Barthea21230|Barthea19740|Barthea35257|Barthea25813|Barthea41214|Barthea19663|Barthea35155|Barthea14168|Barthea19986|Barthea35150|Barthea36617|Barthea30156|Barthea45041|Barthea31018|Barthea31928|Barthea16940|Barthea29530|Barthea17435|Barthea44530|Barthea38291|Barthea35802|Barthea08874|Barthea40911|Barthea37126|Barthea15215|Barthea46324|Barthea24276|Barthea33270|Barthea05036|Barthea11625|Barthea25462|Barthea28753|Barthea40367|Barthea11835|Barthea46328|Barthea05038|Barthea04929|Barthea36484|Barthea17484|Barthea17483|Barthea41063|Barthea16547|Barthea38894|Barthea43899|Barthea44034|Barthea34343|Barthea31744|Barthea34469|Barthea27026|Barthea41319|Barthea13287|Barthea41317|Barthea01805|Barthea12225|Barthea41478|Barthea01966|Barthea45029|Barthea31550|Barthea44749|Barthea22800|Barthea24100|Barthea01968|Barthea42966|Barthea20256|Barthea29034|Barthea43065|Barthea27157|Barthea35135|Barthea20660|Barthea13874|Barthea11658|Barthea27629|Barthea42418|Barthea13871	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009507
exocytosis	Gene Ontology	GO:0006887	8	88	0.916287626027	0.993530163981	Barthea18861|Barthea29584|Barthea40871|Barthea27307|Barthea13347|Barthea42395|Barthea27951|Barthea25148	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006887
xylem and phloem pattern formation	Gene Ontology	GO:0010051	7	79	0.916756375469	0.993530163981	Barthea19074|Barthea02141|Barthea08296|Barthea19041|Barthea29413|Barthea36561|Barthea46358	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010051
DNA-dependent ATPase activity	Gene Ontology	GO:0008094	7	79	0.916756375469	0.993530163981	Barthea42318|Barthea33875|Barthea33869|Barthea29752|Barthea33817|Barthea45123|Barthea33901	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008094
protein exit from endoplasmic reticulum	Gene Ontology	GO:0032527	1	18	0.917430867248	0.993530163981	Barthea03844	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032527
positive regulation of development, heterochronic	Gene Ontology	GO:0045962	1	18	0.917430867248	0.993530163981	Barthea15456	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045962
ubiquitinyl hydrolase activity	Gene Ontology	GO:0101005	1	18	0.917430867248	0.993530163981	Barthea35231	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0101005
cyclin binding	Gene Ontology	GO:0030332	1	18	0.917430867248	0.993530163981	Barthea41242	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030332
actin filament polymerization	Gene Ontology	GO:0030041	1	18	0.917430867248	0.993530163981	Barthea17558	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030041
2 iron, 2 sulfur cluster binding	Gene Ontology	GO:0051537	1	18	0.917430867248	0.993530163981	Barthea29153	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051537
response to nitrate starvation	Gene Ontology	GO:0090548	1	18	0.917430867248	0.993530163981	Barthea29177	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0090548
glycerol transmembrane transporter activity	Gene Ontology	GO:0015168	1	18	0.917430867248	0.993530163981	Barthea12361	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015168
blue light photoreceptor activity	Gene Ontology	GO:0009882	1	18	0.917430867248	0.993530163981	Barthea25493	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009882
cysteine biosynthetic process	Gene Ontology	GO:0019344	1	18	0.917430867248	0.993530163981	Barthea26708	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019344
carbohydrate:proton symporter activity	Gene Ontology	GO:0005351	1	18	0.917430867248	0.993530163981	Barthea12361	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005351
adventitious root development	Gene Ontology	GO:0048830	1	18	0.917430867248	0.993530163981	Barthea18098	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048830
ribosomal large subunit binding	Gene Ontology	GO:0043023	1	18	0.917430867248	0.993530163981	Barthea18363	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043023
ER membrane protein complex	Gene Ontology	GO:0072546	1	18	0.917430867248	0.993530163981	Barthea35155	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0072546
nonphotochemical quenching	Gene Ontology	GO:0010196	2	30	0.917758500171	0.993530163981	Barthea21898|Barthea17479	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010196
oligopeptide transport	Gene Ontology	GO:0006857	2	30	0.917758500171	0.993530163981	Barthea13759|Barthea18733	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006857
5S rRNA binding	Gene Ontology	GO:0008097	2	30	0.917758500171	0.993530163981	Barthea36380|Barthea23434	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008097
channel activity	Gene Ontology	GO:0015267	2	30	0.917758500171	0.993530163981	Barthea02733|Barthea26724	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015267
regulation of meristem development	Gene Ontology	GO:0048509	2	30	0.917758500171	0.993530163981	Barthea41772|Barthea17563	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048509
protein-macromolecule adaptor activity	Gene Ontology	GO:0030674	2	30	0.917758500171	0.993530163981	Barthea17347|Barthea12201	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030674
phosphate ion homeostasis	Gene Ontology	GO:0055062	2	30	0.917758500171	0.993530163981	Barthea21463|Barthea30595	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0055062
isoprenoid biosynthetic process	Gene Ontology	GO:0008299	2	30	0.917758500171	0.993530163981	Barthea17583|Barthea22791	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008299
exocyst	Gene Ontology	GO:0000145	6	70	0.918183730963	0.993530163981	Barthea18861|Barthea13347|Barthea27307|Barthea42395|Barthea27951|Barthea25148	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000145
DNA mediated transformation	Gene Ontology	GO:0009294	4	51	0.919278771625	0.993530163981	Barthea28278|Barthea07333|Barthea20894|Barthea36633	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009294
regulation of auxin polar transport	Gene Ontology	GO:2000012	4	51	0.919278771625	0.993530163981	Barthea19468|Barthea42799|Barthea33527|Barthea31651	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:2000012
cotyledon vascular tissue pattern formation	Gene Ontology	GO:0010588	4	51	0.919278771625	0.993530163981	Barthea05408|Barthea04286|Barthea24101|Barthea37490	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010588
regulation of intracellular pH	Gene Ontology	GO:0051453	3	41	0.920053074082	0.993530163981	Barthea16844|Barthea35301|Barthea26587	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051453
endoplasmic reticulum	Gene Ontology	GO:0005783	190	1502	0.920972282505	0.993530163981	Barthea43201|Barthea20730|Barthea08568|Barthea35217|Barthea45063|Barthea40653|Barthea07860|Barthea17583|Barthea38770|Barthea37141|Barthea24298|Barthea29413|Barthea32920|Barthea22576|Barthea22572|Barthea33216|Barthea29164|Barthea37949|Barthea33691|Barthea33692|Barthea08437|Barthea26959|Barthea41715|Barthea21677|Barthea29805|Barthea01220|Barthea26521|Barthea08811|Barthea33056|Barthea26852|Barthea33972|Barthea16917|Barthea35167|Barthea35116|Barthea31896|Barthea28781|Barthea08800|Barthea05181|Barthea15544|Barthea01734|Barthea11804|Barthea39333|Barthea19437|Barthea14086|Barthea36402|Barthea27605|Barthea21300|Barthea22987|Barthea22791|Barthea44117|Barthea39466|Barthea18136|Barthea26834|Barthea21510|Barthea22493|Barthea11742|Barthea17284|Barthea32033|Barthea44807|Barthea28307|Barthea19544|Barthea17208|Barthea00134|Barthea16374|Barthea43375|Barthea42900|Barthea44441|Barthea17205|Barthea16250|Barthea41286|Barthea23201|Barthea17579|Barthea22584|Barthea39313|Barthea45654|Barthea19962|Barthea16973|Barthea10756|Barthea10025|Barthea24301|Barthea01849|Barthea34963|Barthea21184|Barthea45980|Barthea11901|Barthea24780|Barthea17476|Barthea36573|Barthea35276|Barthea30175|Barthea17317|Barthea02141|Barthea27568|Barthea10709|Barthea31764|Barthea26853|Barthea13635|Barthea13981|Barthea16966|Barthea08807|Barthea21461|Barthea44716|Barthea41196|Barthea41276|Barthea23329|Barthea13471|Barthea26255|Barthea37861|Barthea41613|Barthea41754|Barthea19488|Barthea08163|Barthea19776|Barthea39393|Barthea20902|Barthea46063|Barthea06273|Barthea01614|Barthea10129|Barthea13842|Barthea27795|Barthea15216|Barthea25272|Barthea26842|Barthea13621|Barthea31278|Barthea42895|Barthea10759|Barthea38533|Barthea24364|Barthea46358|Barthea02320|Barthea07762|Barthea37855|Barthea00287|Barthea45017|Barthea41166|Barthea25308|Barthea46114|Barthea35155|Barthea08640|Barthea25651|Barthea41164|Barthea41506|Barthea37048|Barthea41292|Barthea22631|Barthea39535|Barthea31660|Barthea44992|Barthea24377|Barthea31958|Barthea01230|Barthea11625|Barthea46322|Barthea46323|Barthea26977|Barthea11979|Barthea00563|Barthea03149|Barthea07827|Barthea09210|Barthea20025|Barthea07829|Barthea12377|Barthea36321|Barthea08757|Barthea41244|Barthea35059|Barthea22282|Barthea17083|Barthea20975|Barthea22600|Barthea03689|Barthea35839|Barthea38696|Barthea38599|Barthea00142|Barthea12175|Barthea17031|Barthea35954|Barthea40961|Barthea25286|Barthea46136|Barthea40367|Barthea03844|Barthea07830|Barthea22451|Barthea09192|Barthea02171	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
pollen sperm cell differentiation	Gene Ontology	GO:0048235	7	80	0.922268431855	0.993530163981	Barthea21379|Barthea22791|Barthea29707|Barthea35954|Barthea22505|Barthea17583|Barthea13698	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048235
nucleosome assembly	Gene Ontology	GO:0006334	4	52	0.925800246089	0.993530163981	Barthea14423|Barthea36829|Barthea40953|Barthea33248	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006334
pollen tube development	Gene Ontology	GO:0048868	4	52	0.925800246089	0.993530163981	Barthea26977|Barthea20088|Barthea41478|Barthea17327	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048868
negative regulation of defense response to bacterium	Gene Ontology	GO:1900425	2	31	0.926035872401	0.993530163981	Barthea40913|Barthea33527	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1900425
preribosome, large subunit precursor	Gene Ontology	GO:0030687	2	31	0.926035872401	0.993530163981	Barthea37941|Barthea42994	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030687
integral component of cytoplasmic side of endoplasmic reticulum membrane	Gene Ontology	GO:0071458	2	31	0.926035872401	0.993530163981	Barthea24377|Barthea08568	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071458
pattern specification process	Gene Ontology	GO:0007389	2	31	0.926035872401	0.993530163981	Barthea05970|Barthea02141	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007389
ubiquitin conjugating enzyme activity	Gene Ontology	GO:0061631	9	99	0.926312231385	0.993530163981	Barthea02314|Barthea40968|Barthea25731|Barthea08754|Barthea17205|Barthea11938|Barthea21568|Barthea45866|Barthea24344	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0061631
plastid stroma	Gene Ontology	GO:0009532	3	42	0.927156866904	0.993530163981	Barthea24818|Barthea12303|Barthea22756	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009532
small-subunit processome	Gene Ontology	GO:0032040	7	81	0.927460150563	0.993530163981	Barthea08751|Barthea01825|Barthea11867|Barthea09331|Barthea17101|Barthea24149|Barthea19668	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032040
myo-inositol hexakisphosphate biosynthetic process	Gene Ontology	GO:0010264	1	19	0.927590543797	0.993530163981	Barthea44054	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010264
regulation of stomatal opening	Gene Ontology	GO:1902456	1	19	0.927590543797	0.993530163981	Barthea08676	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902456
maintenance of floral organ identity	Gene Ontology	GO:0048497	1	19	0.927590543797	0.993530163981	Barthea36444	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048497
dynein light intermediate chain binding	Gene Ontology	GO:0051959	1	19	0.927590543797	0.993530163981	Barthea13599	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051959
negative regulation of cell division	Gene Ontology	GO:0051782	1	19	0.927590543797	0.993530163981	Barthea15378	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051782
decanoate-CoA ligase activity	Gene Ontology	GO:0102391	1	19	0.927590543797	0.993530163981	Barthea16250	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0102391
cellular manganese ion homeostasis	Gene Ontology	GO:0030026	1	19	0.927590543797	0.993530163981	Barthea43375	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030026
vacuolar proton-transporting V-type ATPase complex	Gene Ontology	GO:0016471	1	19	0.927590543797	0.993530163981	Barthea29099	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016471
dynein intermediate chain binding	Gene Ontology	GO:0045505	1	19	0.927590543797	0.993530163981	Barthea13599	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045505
regulation of actin cytoskeleton organization	Gene Ontology	GO:0032956	1	19	0.927590543797	0.993530163981	Barthea36997	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032956
chloroplast protein-transporting ATPase activity	Gene Ontology	GO:0016464	1	19	0.927590543797	0.993530163981	Barthea44009	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016464
