##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
hydroxymethylglutaryl-CoA reductase (NADPH) activity	Gene Ontology	GO:0004420	2	13	0.486840154897	0.999997412981	Barthea12401|Barthea17583	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004420
ceramide 1-phosphate transfer activity	Gene Ontology	GO:1902388	2	13	0.486840154897	0.999997412981	Barthea27029|Barthea29172	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902388
mitochondrial translational elongation	Gene Ontology	GO:0070125	2	13	0.486840154897	0.999997412981	Barthea00007|Barthea29155	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0070125
voltage-gated chloride channel activity	Gene Ontology	GO:0005247	2	13	0.486840154897	0.999997412981	Barthea34606|Barthea17578	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005247
(E)-beta-ocimene synthase activity	Gene Ontology	GO:0034768	2	13	0.486840154897	0.999997412981	Barthea36238|Barthea36235	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0034768
malic enzyme activity	Gene Ontology	GO:0004470	2	13	0.486840154897	0.999997412981	Barthea43077|Barthea25520	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004470
protein kinase activator activity	Gene Ontology	GO:0030295	2	13	0.486840154897	0.999997412981	Barthea23098|Barthea40011	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030295
extrinsic component of endoplasmic reticulum membrane	Gene Ontology	GO:0042406	2	13	0.486840154897	0.999997412981	Barthea20862|Barthea02115	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042406
ammonia assimilation cycle	Gene Ontology	GO:0019676	2	13	0.486840154897	0.999997412981	Barthea05957|Barthea17465	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019676
GDP-fucose transmembrane transporter activity	Gene Ontology	GO:0005457	2	13	0.486840154897	0.999997412981	Barthea13429|Barthea19596	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005457
chlorophyllide a oxygenase [overall] activity	Gene Ontology	GO:0010277	2	13	0.486840154897	0.999997412981	Barthea07665|Barthea05997	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010277
Rac GTPase binding	Gene Ontology	GO:0048365	2	13	0.486840154897	0.999997412981	Barthea09011|Barthea43733	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048365
mucilage pectin biosynthetic process	Gene Ontology	GO:0048358	2	13	0.486840154897	0.999997412981	Barthea14006|Barthea23029	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048358
90S preribosome	Gene Ontology	GO:0030686	2	13	0.486840154897	0.999997412981	Barthea22586|Barthea19602	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030686
arabinan catabolic process	Gene Ontology	GO:0031222	2	13	0.486840154897	0.999997412981	Barthea20050|Barthea21897	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031222
regulation of gibberellin biosynthetic process	Gene Ontology	GO:0010371	2	13	0.486840154897	0.999997412981	Barthea34897|Barthea24324	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010371
maintenance of protein location in nucleus	Gene Ontology	GO:0051457	2	13	0.486840154897	0.999997412981	Barthea41075|Barthea38274	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051457
response to mannose	Gene Ontology	GO:1905582	2	13	0.486840154897	0.999997412981	Barthea07486|Barthea21443	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1905582
chromatin assembly or disassembly	Gene Ontology	GO:0006333	2	13	0.486840154897	0.999997412981	Barthea44723|Barthea10434	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006333
coenzyme A metabolic process	Gene Ontology	GO:0015936	2	13	0.486840154897	0.999997412981	Barthea12401|Barthea17583	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015936
suspensor development	Gene Ontology	GO:0010098	2	13	0.486840154897	0.999997412981	Barthea44764|Barthea07564	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010098
intermembrane lipid transfer	Gene Ontology	GO:0120009	2	13	0.486840154897	0.999997412981	Barthea27029|Barthea29172	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0120009
malate dehydrogenase (decarboxylating) (NAD+) activity	Gene Ontology	GO:0004471	2	13	0.486840154897	0.999997412981	Barthea43077|Barthea25520	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004471
ceramide 1-phosphate binding	Gene Ontology	GO:1902387	2	13	0.486840154897	0.999997412981	Barthea27029|Barthea29172	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902387
regulation of jasmonic acid biosynthetic process	Gene Ontology	GO:0080141	2	13	0.486840154897	0.999997412981	Barthea17864|Barthea42067	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0080141
ceramide transport	Gene Ontology	GO:0035627	2	13	0.486840154897	0.999997412981	Barthea27029|Barthea29172	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0035627
Cul4A-RING E3 ubiquitin ligase complex	Gene Ontology	GO:0031464	2	13	0.486840154897	0.999997412981	Barthea35175|Barthea44707	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031464
nuclear mRNA surveillance	Gene Ontology	GO:0071028	2	13	0.486840154897	0.999997412981	Barthea35149|Barthea34930	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071028
anatomical structure development	Gene Ontology	GO:0048856	2	13	0.486840154897	0.999997412981	Barthea01123|Barthea01150	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048856
efflux transmembrane transporter activity	Gene Ontology	GO:0015562	5	38	0.491868974172	0.999997412981	Barthea17771|Barthea19428|Barthea14823|Barthea10223|Barthea01918	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015562
syncytium formation	Gene Ontology	GO:0006949	5	38	0.491868974172	0.999997412981	Barthea25476|Barthea39996|Barthea46391|Barthea44190|Barthea29098	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006949
enzyme activator activity	Gene Ontology	GO:0008047	5	38	0.491868974172	0.999997412981	Barthea11322|Barthea39558|Barthea19986|Barthea28700|Barthea29261	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008047
inward rectifier potassium channel activity	Gene Ontology	GO:0005242	5	38	0.491868974172	0.999997412981	Barthea13842|Barthea35193|Barthea25289|Barthea01217|Barthea29193	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005242
3-hydroxy-behenoyl-CoA dehydratase activity	Gene Ontology	GO:0102344	1	5	0.492307004809	0.999997412981	Barthea21184	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0102344
ribonucleoprotein complex binding	Gene Ontology	GO:0043021	1	5	0.492307004809	0.999997412981	Barthea23098	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043021
ATP biosynthetic process	Gene Ontology	GO:0006754	1	5	0.492307004809	0.999997412981	Barthea07093	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006754
arabinose biosynthetic process	Gene Ontology	GO:0019567	1	5	0.492307004809	0.999997412981	Barthea01784	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019567
fumarate transport	Gene Ontology	GO:0015741	1	5	0.492307004809	0.999997412981	Barthea46113	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015741
abscisic acid transmembrane transporter activity	Gene Ontology	GO:0090440	1	5	0.492307004809	0.999997412981	Barthea42816	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0090440
generative cell differentiation	Gene Ontology	GO:0022619	1	5	0.492307004809	0.999997412981	Barthea28449	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0022619
maltose catabolic process	Gene Ontology	GO:0000025	1	5	0.492307004809	0.999997412981	Barthea41352	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000025
chitosan binding	Gene Ontology	GO:2001080	1	5	0.492307004809	0.999997412981	Barthea24772	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:2001080
cellobiose glucosidase activity	Gene Ontology	GO:0080079	1	5	0.492307004809	0.999997412981	Barthea38742	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0080079
chromoplast	Gene Ontology	GO:0009509	1	5	0.492307004809	0.999997412981	Barthea26887	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009509
beta-maltose 4-alpha-glucanotransferase activity	Gene Ontology	GO:0102500	1	5	0.492307004809	0.999997412981	Barthea41352	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0102500
prenylcysteine methylesterase activity	Gene Ontology	GO:0010296	1	5	0.492307004809	0.999997412981	Barthea27753	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010296
mitotic prophase	Gene Ontology	GO:0000088	1	5	0.492307004809	0.999997412981	Barthea22579	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000088
ent-kaurene oxidation to kaurenoic acid	Gene Ontology	GO:0010241	1	5	0.492307004809	0.999997412981	Barthea42881	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010241
amidophosphoribosyltransferase activity	Gene Ontology	GO:0004044	1	5	0.492307004809	0.999997412981	Barthea12303	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004044
phospho-N-acetylmuramoyl-pentapeptide-transferase activity	Gene Ontology	GO:0008963	1	5	0.492307004809	0.999997412981	Barthea31260	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008963
detection of peptidoglycan	Gene Ontology	GO:0032499	1	5	0.492307004809	0.999997412981	Barthea24772	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032499
checkpoint clamp complex	Gene Ontology	GO:0030896	1	5	0.492307004809	0.999997412981	Barthea44916	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030896
regulation of triglyceride catabolic process	Gene Ontology	GO:0010896	1	5	0.492307004809	0.999997412981	Barthea03943	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010896
3-hydroxy-arachidoyl-CoA dehydratase activity	Gene Ontology	GO:0102343	1	5	0.492307004809	0.999997412981	Barthea21184	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0102343
citrate transport	Gene Ontology	GO:0015746	1	5	0.492307004809	0.999997412981	Barthea46113	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015746
pre-mRNA binding	Gene Ontology	GO:0036002	1	5	0.492307004809	0.999997412981	Barthea36862	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0036002
tryptophanyl-tRNA aminoacylation	Gene Ontology	GO:0006436	1	5	0.492307004809	0.999997412981	Barthea41202	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006436
poly-pyrimidine tract binding	Gene Ontology	GO:0008187	1	5	0.492307004809	0.999997412981	Barthea20771	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008187
ER to chloroplast lipid transport	Gene Ontology	GO:1990052	1	5	0.492307004809	0.999997412981	Barthea41107	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1990052
pyruvate transmembrane transporter activity	Gene Ontology	GO:0050833	1	5	0.492307004809	0.999997412981	Barthea22322	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050833
translation repressor activity, mRNA regulatory element binding	Gene Ontology	GO:0000900	1	5	0.492307004809	0.999997412981	Barthea31299	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000900
glucose catabolic process	Gene Ontology	GO:0006007	1	5	0.492307004809	0.999997412981	Barthea29274	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006007
2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	Gene Ontology	GO:0004113	1	5	0.492307004809	0.999997412981	Barthea21059	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004113
aldehyde-lyase activity	Gene Ontology	GO:0016832	1	5	0.492307004809	0.999997412981	Barthea43875	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016832
gibberellin metabolic process	Gene Ontology	GO:0009685	1	5	0.492307004809	0.999997412981	Barthea37822	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009685
positive regulation of cell size	Gene Ontology	GO:0045793	1	5	0.492307004809	0.999997412981	Barthea32978	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045793
detection of molecule of fungal origin	Gene Ontology	GO:0032491	1	5	0.492307004809	0.999997412981	Barthea24772	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032491
vesicle-mediated transport to the plasma membrane	Gene Ontology	GO:0098876	1	5	0.492307004809	0.999997412981	Barthea17591	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0098876
Holliday junction resolvase complex	Gene Ontology	GO:0048476	1	5	0.492307004809	0.999997412981	Barthea12167	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048476
succinate transport	Gene Ontology	GO:0015744	1	5	0.492307004809	0.999997412981	Barthea46113	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015744
negative regulation of G1/S transition of mitotic cell cycle	Gene Ontology	GO:2000134	1	5	0.492307004809	0.999997412981	Barthea28449	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:2000134
plasmodesmatal endoplasmic reticulum	Gene Ontology	GO:0009511	1	5	0.492307004809	0.999997412981	Barthea12239	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009511
regulation of histone H3-K9 dimethylation	Gene Ontology	GO:1900109	1	5	0.492307004809	0.999997412981	Barthea44692	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1900109
N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	Gene Ontology	GO:0003992	1	5	0.492307004809	0.999997412981	Barthea44858	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003992
cell surface pattern recognition receptor signaling pathway	Gene Ontology	GO:0002752	1	5	0.492307004809	0.999997412981	Barthea24772	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002752
5'-3' DNA helicase activity	Gene Ontology	GO:0043139	1	5	0.492307004809	0.999997412981	Barthea36739	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043139
cellular response to redox state	Gene Ontology	GO:0071461	1	5	0.492307004809	0.999997412981	Barthea45907	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071461
Cul3-RING ubiquitin ligase complex	Gene Ontology	GO:0031463	1	5	0.492307004809	0.999997412981	Barthea35520	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031463
S-methylmethionine cycle	Gene Ontology	GO:0033528	1	5	0.492307004809	0.999997412981	Barthea26979	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0033528
betaine-homocysteine S-methyltransferase activity	Gene Ontology	GO:0047150	1	5	0.492307004809	0.999997412981	Barthea26979	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0047150
detection of mechanical stimulus	Gene Ontology	GO:0050982	1	5	0.492307004809	0.999997412981	Barthea35476	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050982
3-hydroxy-lignoceroyl-CoA dehydratase activity	Gene Ontology	GO:0102345	1	5	0.492307004809	0.999997412981	Barthea21184	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0102345
secondary cell wall	Gene Ontology	GO:0009531	1	5	0.492307004809	0.999997412981	Barthea29850	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009531
intra-S DNA damage checkpoint	Gene Ontology	GO:0031573	1	5	0.492307004809	0.999997412981	Barthea44916	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031573
mannan metabolic process	Gene Ontology	GO:0010412	1	5	0.492307004809	0.999997412981	Barthea10148	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010412
methenyltetrahydrofolate cyclohydrolase activity	Gene Ontology	GO:0004477	1	5	0.492307004809	0.999997412981	Barthea24203	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004477
cellular response to calcium ion	Gene Ontology	GO:0071277	1	5	0.492307004809	0.999997412981	Barthea10373	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071277
ent-kaur-16-en-19-ol oxidase activity	Gene Ontology	GO:0052616	1	5	0.492307004809	0.999997412981	Barthea42881	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0052616
male germ cell nucleus	Gene Ontology	GO:0001673	1	5	0.492307004809	0.999997412981	Barthea37740	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001673
protein unfolding	Gene Ontology	GO:0043335	1	5	0.492307004809	0.999997412981	Barthea31926	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043335
fatty acid oxidation	Gene Ontology	GO:0019395	1	5	0.492307004809	0.999997412981	Barthea13842	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019395
regulation of stem cell population maintenance	Gene Ontology	GO:2000036	1	5	0.492307004809	0.999997412981	Barthea28449	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:2000036
regulation of RNA interference	Gene Ontology	GO:1900368	1	5	0.492307004809	0.999997412981	Barthea05883	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1900368
inositol phosphate-mediated signaling	Gene Ontology	GO:0048016	1	5	0.492307004809	0.999997412981	Barthea27035	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048016
thermospermine synthase activity	Gene Ontology	GO:0010487	1	5	0.492307004809	0.999997412981	Barthea07519	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010487
embryonic meristem development	Gene Ontology	GO:0048508	1	5	0.492307004809	0.999997412981	Barthea19583	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048508
prostaglandin-E synthase activity	Gene Ontology	GO:0050220	1	5	0.492307004809	0.999997412981	Barthea46279	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050220
3-hydroxyacyl-CoA dehydratase activity	Gene Ontology	GO:0018812	1	5	0.492307004809	0.999997412981	Barthea21184	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0018812
