			Million years bins:
Rname	Rclass	Rfam	[0;0.3[	[0.3;0.6[	[0.6;0.9[	[0.9;1.2[	[1.2;1.5[	[1.5;1.8[	[1.8;2.1[	[2.1;2.4[	[2.4;2.7[	[2.7;3[	[3;3.3[	[3.3;3.6[	[3.6;3.9[	[3.9;4.2[	[4.2;4.5[	[4.5;4.8[	[4.8;5.1[	[5.1;5.4[	[5.4;5.7[	[5.7;6[	[6;6.3[	[6.3;6.6[	[6.6;6.9[	[6.9;7.2[	[7.2;7.5[	[7.5;7.8[	[7.8;8.1[	[8.1;8.4[	[8.4;8.7[	[8.7;9[	[9;9.3[	[9.3;9.6[	[9.6;9.9[	[9.9;10.2[	[10.2;10.5[	[10.5;10.8[	[10.8;11.1[	[11.1;11.4[	[11.4;11.7[	[11.7;12[	[12;12.3[	[12.3;12.6[	[12.6;12.9[	[12.9;13.2[	[13.2;13.5[	[13.5;13.8[	[13.8;14.1[	[14.1;14.4[	[14.4;14.7[	[14.7;15[	[15;15.3[	[15.3;15.6[	[15.6;15.9[	[15.9;16.2[	[16.2;16.5[	[16.5;16.8[	[16.8;17.1[	[17.1;17.4[	[17.4;17.7[	[17.7;18[	[18;18.3[	[18.3;18.6[	[18.6;18.9[	[18.9;19.2[	[19.2;19.5[	[19.5;19.8[	[19.8;20.1[	[20.1;20.4[	[20.4;20.7[	[20.7;21[	[21;21.3[	[21.3;21.6[	[21.6;21.9[	[21.9;22.2[	[22.2;22.5[	[22.5;22.8[	[22.8;23.1[	[23.1;23.4[	[23.4;23.7[	[23.7;24[	[24;24.3[	[24.3;24.6[	[24.6;24.9[	[24.9;25.2[	[25.2;25.5[	[25.5;25.8[	[25.8;26.1[	[26.1;26.4[	[26.4;26.7[	[26.7;27[	[27;27.3[	[27.3;27.6[	[27.6;27.9[	[27.9;28.2[	[28.2;28.5[	[28.5;28.8[	[28.8;29.1[	[29.1;29.4[	[29.4;29.7[	[29.7;30[
TE_00000450	DNA	Helitron	10982	691	235	0	90	424	82	73	1343	886	994	486	1817	288	177	1124	603	420	331	183	524	233	494	352	438	201	132	107	1422	425	509	669	375	103	356	204	178	356	171	92	70	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000935_INT	LTR	Gypsy	4509	0	0	0	0	0	4466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	10290	448	2654	1565	19444	9665	0	4471	2685	353	0	3590	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000903_LTR	LTR	Gypsy	9602	3649	0	0	0	720	713	70	205	0	761	967	4225	6252	14089	8602	2912	6786	7850	4438	6602	5211	6747	8727	2924	6137	4709	3845	2034	5235	4241	444	1142	1210	233	0	267	270	0	337	0	83	0	288	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000196	Unknown	Unknown	1371	859	0	0	936	464	1355	469	0	0	909	499	537	1848	1149	850	1850	123	425	1337	1734	1251	1047	1018	1585	633	1471	1069	1449	461	999	966	1081	222	490	270	0	151	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001031_INT	LTR	Gypsy	4495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	4397	8162	0	0	0	0	0	0	363	0	214	0	0	0	8310	0	4100	0	392	3227	1768	0	104	236	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000550	MITE	DTM	241	0	0	0	0	0	0	0	0	0	0	0	0	0	43	53	47	81	237	131	266	334	469	65	364	454	671	293	283	357	781	645	186	183	474	506	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000752_INT	LTR	Gypsy	4594	0	0	10413	1265	0	0	0	0	0	0	0	352	0	0	0	2655	0	0	2349	3195	0	0	0	4544	0	0	79	0	634	3022	0	0	6181	177	1987	6107	0	0	0	0	0	360	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000738_INT	LTR	Gypsy	1388	0	1394	0	0	1394	0	37	0	1193	863	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	65	58	0	0	564	0	2062	1636	530	159	982	49	1442	2089	0	0	1724	70	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000521	DNA	DTA	3155	0	100	3584	1656	2282	2314	2561	2612	2588	965	561	308	0	0	0	0	0	0	0	0	0	300	218	896	1926	747	822	0	61	0	307	0	0	180	804	586	190	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000464	DNA	DTH	1045	0	0	261	394	446	612	542	29	793	1231	1126	734	1133	331	251	179	225	0	0	0	0	0	0	1245	76	0	533	1219	4403	1920	1441	545	969	1033	768	502	277	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000419	DNA	DTM	3139	0	0	66	0	0	0	153	305	215	547	226	1278	770	46	446	560	539	367	110	610	0	402	50	265	428	108	319	291	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000643	MITE	DTM	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	56	0	67	0	0	235	0	52	0	105	140	0	237	421	114	341	185	0	82	98	0	173	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000148	LTR	unknown	0	0	0	0	96	0	281	880	1405	1922	3255	281	0	399	3848	2990	2167	7507	7980	4155	2137	1188	2175	3571	5274	3229	734	570	2044	550	1131	669	972	1033	804	497	719	671	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000487	MITE	DTC	136	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001037_LTR	LTR	Gypsy	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000545_INT	LTR	unknown	6693	752	8202	3947	6393	6897	12165	13600	6188	0	0	0	1227	0	0	797	0	0	0	0	0	0	0	0	0	45	0	0	0	120	0	0	86	228	0	0	0	0	95	91	131	106	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000831_LTR	LTR	Gypsy	391	0	0	382	0	0	804	0	0	0	0	0	0	404	398	0	0	0	0	235	0	0	0	0	0	0	0	0	0	109	92	0	941	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000169	Unknown	Unknown	180	0	241	6857	4113	44	697	2643	4872	1455	604	158	229	1196	170	96	154	308	246	260	500	246	529	0	148	50	150	482	79	179	192	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000186	Unknown	Unknown	2068	8103	0	0	0	55	187	0	413	2531	648	547	210	0	198	0	0	97	145	0	333	0	0	987	371	373	760	594	0	0	0	0	0	127	0	11	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001064_LTR	LTR	Gypsy	714	0	0	0	0	0	0	0	0	0	0	365	0	0	0	365	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000042	Unknown	Unknown	0	0	0	0	0	0	0	0	0	190	354	1110	569	536	4797	1894	607	502	473	492	3653	1303	1460	1354	353	124	1590	1457	569	1368	592	76	984	349	545	316	246	0	1	75	54	6	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000273	Unknown	Unknown	0	0	0	0	0	0	0	201	0	260	262	332	377	609	686	286	404	933	1007	221	151	0	344	0	0	202	89	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000457	DNA	DTM	727	90	0	0	0	0	203	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000824_LTR	LTR	unknown	162	0	104	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000846_INT	LTR	unknown	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	107	185	382	0	0	0	83	0	172	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000286	Unknown	Unknown	3954	9050	12012	3504	295	204	845	72	584	166	49	361	0	298	76	355	147	52	57	230	94	188	286	168	0	282	698	284	388	334	186	188	0	112	84	0	71	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000394_INT	LTR	unknown	7043	7694	11657	11876	9898	9742	4922	3468	3632	4563	5618	6015	4703	2787	3647	6278	6945	4205	4235	2927	3370	6013	6339	8602	8794	11278	12320	14494	19796	16929	15531	14032	14937	10308	9239	6215	5113	4546	2332	1277	234	566	907	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000068	Unknown	Unknown	0	0	0	0	0	0	0	36	32	84	0	0	795	0	416	1608	895	654	1357	1062	1670	400	869	1195	232	261	126	233	213	141	0	124	132	118	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000769	DNA	DTM	1749	0	0	0	0	0	0	0	0	0	71	0	0	0	0	269	197	827	489	0	1152	548	667	151	438	1091	836	78	249	310	398	2338	398	1508	241	481	152	136	963	628	686	639	310	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000585_INT	LTR	Gypsy	331	0	0	0	0	0	0	0	0	0	0	0	2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000816_LTR	LTR	unknown	569	0	569	0	0	0	0	0	1772	1170	3864	993	1251	301	221	0	46	673	296	438	158	385	181	177	271	216	124	0	131	314	170	372	177	11	15	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000657	DNA	DTM	849	0	0	0	0	0	0	105	0	768	0	0	104	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	366	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000361	DNA	DTC	1619	0	0	0	0	0	80	71	252	0	1197	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000851	DNA	DTM	614	1516	0	0	804	1608	0	0	0	0	0	0	0	74	0	0	0	59	135	0	0	189	485	240	1293	1058	2233	3967	1605	1726	1606	2270	2530	777	915	1277	178	302	107	64	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000377	DNA	DTC	723	0	0	0	0	0	0	431	0	98	0	154	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000757	MITE	DTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	8	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000014	Unknown	Unknown	0	0	57	73	164	487	502	1244	986	581	1111	1813	1178	1103	810	1922	1137	163	495	163	317	339	142	0	284	207	0	0	0	96	155	0	789	619	636	1263	1263	618	159	307	159	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000498	DNA	DTC	452	0	0	0	0	361	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000908_INT	LTR	Gypsy	3111	5538	22540	14218	5691	4290	6975	2567	27719	16690	4698	18460	1979	2659	9193	12291	6416	2601	6600	4939	4540	2397	1110	0	414	0	1564	496	0	135	0	511	0	35	0	37	97	2	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000129	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	56	68	0	324	305	378	1000	681	891	1154	1028	1314	1512	1189	1673	2191	1399	1207	336	735	1096	779	304	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000020	Unknown	Unknown	0	0	0	0	0	0	170	0	0	0	0	92	364	0	780	1635	2367	3097	3550	3253	2959	1904	1543	1110	1114	1669	2859	3289	2509	1091	1767	579	979	430	508	366	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000967	DNA	DTM	2099	80	598	170	58	84	441	442	416	190	645	431	168	248	881	450	976	658	789	213	249	123	201	122	163	112	120	5	143	126	0	174	0	0	0	98	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000515	DNA	DTM	3132	0	44	0	89	98	64	223	298	255	48	326	110	46	220	78	210	296	18	358	357	258	257	170	355	146	131	455	47	21	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000994	MITE	DTM	0	0	0	0	0	0	40	0	0	0	0	0	0	0	188	0	0	0	37	0	0	0	0	0	43	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000327_INT	LTR	Gypsy	433	298	0	0	54	383	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000398	DNA	DTC	1767	0	0	76	0	0	0	332	45	232	0	144	0	0	54	722	57	2324	1666	1089	5246	4439	701	2109	805	1443	501	704	210	485	125	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000707	MITE	DTM	0	0	0	0	0	0	0	0	0	120	0	0	42	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000134	Unknown	Unknown	0	0	0	0	94	94	77	0	0	81	0	0	94	256	172	180	77	347	294	448	503	400	431	278	259	325	330	234	153	90	0	167	165	54	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000491	DNA	DTH	3076	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	50	96	0	0	0	0	49	166	276	0	668	379	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000357	DNA	Helitron	6894	157	661	35	30	0	0	0	216	270	484	736	2585	2682	4955	3949	10289	9275	10953	11824	14099	21958	26462	20654	24400	27364	30233	29755	44838	42548	47402	41785	47267	37625	30284	17683	14285	5266	2254	2103	495	114	139	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000814	DNA	DTA	330	264	0	594	0	0	266	35	595	0	0	0	0	0	0	190	0	167	0	0	196	0	0	28	0	0	0	0	0	0	0	0	0	0	169	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000362	DNA	DTM	698	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000415	DNA	DTM	775	0	0	0	104	182	0	0	502	502	0	0	0	0	0	66	0	0	0	91	387	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000060	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	348	1337	828	1244	1058	819	1052	1458	167	505	0	261	86	0	83	203	0	235	199	504	155	473	391	500	448	507	91	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000850	MITE	DTM	424	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	331	96	9	74	185	174	0	247	1121	203	158	29	0	18	116	299	0	64	24	0	89	0	71	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001079_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	48	0	138	73	0	0	0	0	0	0	0	0	0	17	46	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000682	DNA	DTM	661	0	0	0	0	0	0	35	163	137	141	271	0	0	314	0	0	0	830	507	240	406	148	314	270	327	165	360	236	180	545	106	0	726	117	73	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000328	DNA	Helitron	9069	357	50	307	0	231	353	204	371	161	557	91	609	650	1253	310	338	585	652	391	402	72	695	901	715	1184	831	804	1384	1571	3432	2104	4638	5140	5728	6703	5025	4338	3209	2590	1838	84	1086	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
